session_id,target
1,4.2598810026902366e-05
2,2.6791855561548446e-08
3,2.796774313893915e-07
4,2.6564221347109725e-07
5,2.098449340971116e-05
6,2.511791730614606e-05
7,1.4364167335588088e-05
8,0.0002641001006376019
9,1.301768253292492e-05
10,0.000782810682810426
11,0.00018518520405004532
12,7.3023832185725965e-06
13,2.7683258023557482e-05
14,0.02110682744277292
15,0.00012494705652653514
16,0.00012815746010312644
17,0.0010509426206240656
18,4.760044749013772e-06
19,0.0003812614454633957
20,1.283946002493566e-06
21,0.0083183416064053
22,8.446659395209157e-08
23,3.638229719694735e-05
24,0.00021741661428656612
25,0.00025823485684117503
26,4.045376218185358e-06
27,3.449312476243902e-05
28,2.5983756555289825e-07
29,0.0017080800683310022
30,5.776230396713567e-05
31,0.024518407447129967
32,0.032556254263296724
33,4.688795226384228e-05
34,3.840816308103639e-06
35,0.002056798372043357
36,1.681992177098639e-06
37,1.2317447331262278e-08
38,1.8633613656816604e-07
39,1.7714344851891153e-05
40,1.1869238624649033e-06
41,0.0016037927737137187
42,0.00047325130813418733
43,0.00013551918705236507
44,1.2768854916630246e-07
45,0.31525136039709456
46,0.0002160643162005459
47,0.00010693246827581705
48,1.366015172526716e-06
49,0.00013030692967243312
50,2.1573812236756774e-05
51,1.733530766356158e-07
52,8.648236987967976e-06
53,0.002102463675446618
54,4.783385996207555e-06
55,0.003961501234430405
56,8.327764752948687e-05
57,1.090275791866538e-07
58,1.3997144751137891e-06
59,3.579379979431914e-07
60,1.346247153753674e-08
61,3.871011744759684e-05
62,0.00024634783035055156
63,2.2617195989593423e-07
64,0.001925563661211783
65,7.796159536725356e-06
66,9.184653493103881e-07
67,0.0012067592297512824
68,0.0028668853209030142
69,0.0004449617458342739
70,1.0658796417291286e-05
71,0.0004106192448410703
72,1.4525523956871865e-05
73,0.006750638437156392
74,3.04901241249894e-07
75,5.2700513841295075e-06
76,1.0757273339109258e-05
77,0.0001630788631548045
78,0.000616613762324428
79,5.196066190148757e-07
80,5.1156823911681515e-06
81,1.2555018524868492e-05
82,3.24871939705481e-05
83,2.463511230421527e-07
84,0.8793343050661633
85,7.497761327432348e-05
86,5.406798237979907e-06
87,0.0013475410894000092
88,1.7686154819189803e-05
89,4.205583262723789e-05
90,0.02479408763151301
91,7.87008485153652e-06
92,3.554443666558476e-07
93,0.04534660101301411
94,2.395393652117257e-05
95,0.0002693769355103645
96,2.89330364660505e-07
97,0.002417544059952394
98,3.517826528821928e-06
99,9.041142503672924e-07
100,0.00041270120190049997
101,2.820721630051453e-06
102,0.00048696910410501017
103,6.38040249632912e-05
104,0.0003923125185732384
105,3.440375464683818e-05
106,9.684770477640664e-05
107,0.00011934921594823978
108,5.591288756419831e-05
109,5.887826659352627e-06
110,2.933002737868854e-06
111,2.2567481941054433e-05
112,2.646949333571188e-07
113,0.00014779084668081722
114,1.372122813458519e-06
115,5.198913095155587e-07
116,4.2288413995649176e-08
117,0.00010860460112205341
118,5.686592316490457e-05
119,9.223348364389566e-07
120,4.696695684347067e-05
121,3.357026482320892e-06
122,2.931130918397356e-07
123,7.645947405773544e-05
124,0.00069075516044551
125,0.009534147560963447
126,2.036155926284308e-07
127,2.8779616943038673e-08
128,2.788290492407901e-05
129,9.914981511025332e-06
130,0.0012666629037412997
131,0.0003826160733351158
132,0.0006035454702984755
133,0.006488536838805869
134,6.524849708578388e-05
135,1.4991031246553607e-06
136,0.00037378524647470026
137,1.1992785635674366e-05
138,0.0006437323217025552
139,1.966612159196078e-06
140,3.527760177027771e-05
141,6.376627359351969e-08
142,6.598935785896816e-05
143,3.661559480235668e-05
144,0.00033573427344556065
145,1.657801163770346e-08
146,0.00022362222192578873
147,3.5703991231286186e-05
148,0.020739558154935892
149,0.00015744411238883803
150,0.006887714735919101
151,8.826703988522184e-07
152,0.006403364149990762
153,6.51614358854509e-05
154,0.0003696509142206021
155,0.00023744159514288101
156,8.870693589999924e-07
157,1.0232533441587894e-05
158,0.0024123853823003884
159,2.832505185758002e-06
160,1.973360773493037e-07
161,0.016230752891592214
162,4.878768007666169e-05
163,0.00013451484075137674
164,2.7538076515131683e-05
165,1.3072116956126994e-08
166,5.191066377507251e-05
167,0.006045856587421905
168,0.00016029469883265888
169,3.8375946608359045e-05
170,0.0001873262527198977
171,1.0437248332906232e-05
172,0.00038050790354972065
173,0.0008558748073776374
174,3.965416257419876e-06
175,0.4275476559853605
176,0.011304198508096478
177,0.002380794514588926
178,9.135299094480438e-05
179,8.046871699010516e-06
180,0.00035925921998202095
181,2.1419000493535696e-05
182,2.1678093499880698e-05
183,1.4642365464524447e-05
184,1.0508138498697918e-06
185,0.00024911663327821293
186,3.390795356324905e-05
187,1.1783435969890387e-07
188,1.93417522613992e-07
189,0.0004902197820794699
190,0.0003613467046587334
191,8.54940496169515e-06
192,1.0662653195560004e-05
193,0.02092768739614161
194,0.00015993908118218467
195,1.837341036036038e-05
196,4.2947627592016105e-07
197,0.00041317823655378073
198,0.0005848224233491452
199,0.0005036372416016777
200,2.6577691658655364e-06
201,8.707039148909427e-06
202,0.0038008385516824414
203,5.068873365058382e-07
204,6.235713604829044e-05
205,0.0013502357797328213
206,4.082979994253669e-09
207,0.00012590581012063078
208,0.0025929431154515176
209,1.2340915873736477e-07
210,0.0009041181229626364
211,0.000268252053750171
212,0.001978581744954443
213,1.9190426411274913e-06
214,0.0050020343679496974
