session_id,target
1,2.271477704262936e-05
2,5.308083803645475e-06
3,6.404596125733468e-05
4,9.055176868582379e-07
5,0.00015951074053673694
6,2.297072146591129e-05
7,3.55894420866073e-05
8,3.785595311265588e-05
9,1.3050054131067959e-05
10,0.000998629731835393
11,0.00014219531839480975
12,1.0996079047016489e-05
13,3.5156733577110014e-05
14,0.04825604732772245
15,0.0002973285369233396
16,6.517072693876473e-05
17,0.0007451148157185917
18,6.784341212394441e-06
19,5.583650861521018e-05
20,1.669444071997992e-05
21,0.0029144036048894145
22,8.356663178877559e-08
23,0.00032627839032966415
24,6.4719331439884395e-06
25,4.7697180086453244e-05
26,1.0761194560688347e-05
27,3.8220642954246474e-05
28,2.553526613305703e-06
29,0.0019394654482586442
30,0.003788985895121423
31,0.02937641485933381
32,0.015148208504461089
33,3.02402574670206e-05
34,5.216274145958063e-05
35,0.016439330769897644
36,2.6120051991190188e-06
37,1.2759293635736785e-06
38,4.54432588065402e-06
39,0.00042351348217846034
40,4.635397991642008e-06
41,0.0009583980341364756
42,1.9688345984295194e-05
43,0.00011753391946190813
44,4.96594640550102e-07
45,0.09147390412624319
46,0.0015943299334078237
47,6.890849044822358e-06
48,7.66114990250882e-07
49,0.00011483989052855827
50,9.947796364173919e-06
51,1.1535174523504131e-06
52,1.559923097255729e-06
53,0.00010077728594550039
54,9.759538791412384e-06
55,0.011713192914696849
56,1.1694336095944444e-06
57,1.949943510065382e-06
58,6.0964397022006375e-06
59,1.347314299220852e-05
60,2.5261984946850893e-08
61,1.818324501898315e-05
62,0.00015705575739971534
63,4.51234495768148e-07
64,0.0018791792334277313
65,3.575227577142346e-05
66,8.233753685906154e-06
67,0.00010593035427422786
68,0.002631355678157989
69,0.0004380156865372872
70,1.632484966176439e-05
71,0.00820287838211036
72,0.000775034565151483
73,0.00039658180663543864
74,9.859520671005128e-05
75,9.507557089709054e-05
76,1.6218620735247274e-05
77,0.0003465353164756283
78,0.0002986936423433824
79,1.2913294735101691e-06
80,9.081055862082582e-06
81,1.1277381154066385e-05
82,3.6025606497786125e-06
83,7.848622298285327e-06
84,0.48703690226533514
85,0.00014894593902073816
86,2.2556878405523028e-05
87,0.0003507969314372914
88,0.00025814658466045124
89,0.0003015451800272505
90,0.03482444374377684
91,1.2618486500853e-05
92,3.892859550425973e-06
93,0.030967236246752818
94,4.964025011961975e-07
95,1.917878272841974e-06
96,5.997358420018969e-06
97,0.00738868750687102
98,5.90329324132394e-06
99,2.789541843282582e-07
100,0.00026449695768243576
101,1.691288153513358e-06
102,1.1374084447679531e-05
103,3.40028463150205e-05
104,0.0001707279007353601
105,0.00018508195002698335
106,1.3408629145833766e-05
107,5.9410363856540675e-06
108,0.0007906990798196828
109,6.978037857425028e-06
110,1.903702570878795e-07
111,2.8145354306854185e-06
112,1.0186984629218122e-06
113,0.000230316552511883
114,3.4114862873847984e-06
115,2.1070085678600714e-07
116,4.553922127541687e-08
117,0.00012558181736782535
118,0.00029796136347220645
119,5.418342448499848e-06
120,0.0014385201934245153
121,6.119832549609334e-06
122,2.03985229511579e-05
123,1.6690790205617104e-05
124,0.001568720291392683
125,0.005870196381605135
126,6.426063683384337e-06
127,1.0837490389571678e-05
128,2.6188953683235712e-05
129,2.668165587094872e-05
130,0.0003074180818140461
131,0.0002887892060587374
132,0.0005964149529076694
133,0.0020840411569324094
134,7.905135514653513e-05
135,1.0092946884628209e-05
136,0.0018508344578168337
137,4.0304126207317826e-07
138,0.0007440081161302972
139,9.231683389301664e-06
140,4.80883146718592e-05
141,3.4448299078128245e-06
142,2.326384141785574e-05
143,3.0263361767111972e-05
144,0.0005447051704893488
145,4.347466505120123e-06
146,0.00024152305068119643
147,1.778693828948335e-05
148,0.011384161874841042
149,0.0006470406881046909
150,0.004242251322764342
151,2.4890617507650926e-06
152,0.0015675003774743208
153,5.438638282757571e-05
154,0.0001520622291392844
155,0.0002408225278680887
156,1.860656149520043e-05
157,1.290754474413962e-05
158,0.005818090893877889
159,0.0003227869679353901
160,2.2074573389018617e-05
161,0.009958098818117551
162,4.2184728386239705e-06
163,0.00012915395136479257
164,2.221436001938089e-05
165,1.5079277601919537e-06
166,1.5166252732501839e-05
167,0.002798070737710212
168,0.0006605983218526764
169,0.0004257431228715616
170,0.0008443469775648885
171,4.6445439668093186e-05
172,0.0005603957424145348
173,0.00040571825548531775
174,5.354842461370433e-06
175,0.4480884638739866
176,0.005184927412934591
177,0.0022501271339118558
178,0.0006109776832074446
179,0.000150465914909921
180,0.001829482222661861
181,3.92176838180445e-05
182,2.128501764129039e-05
183,1.3109792162450422e-05
184,0.000119684505230556
185,0.0002157679475992666
186,6.0495664592235725e-05
187,5.80666995875554e-07
188,6.734463471300911e-06
189,0.0019002307956867736
190,0.004733300376733634
191,2.274817511054749e-05
192,1.2720567113145244e-05
193,0.012369878325607058
194,0.0002863189950705566
195,1.4609585357942626e-05
196,3.326039354401446e-05
197,0.0002446654341653835
198,0.00028994379545651237
199,0.006583420062182778
200,9.129372171985064e-06
201,0.00016191815254654556
202,0.006954356066868279
203,8.682649723929215e-06
204,7.9296981594805e-05
205,0.00152332811229809
206,6.435615221002719e-08
207,0.00020869221606408322
208,0.0006227101938882034
209,1.4112236545571914e-07
210,0.00014640009849609326
211,0.0007240412358912445
212,0.0019889564677994455
213,5.804141065959759e-06
214,0.004236038352287814
215,0.0005962219290190613
216,0.0009220861228282602
217,0.019376483525273897
218,0.0004257431228715616
219,0.000252979407167198
220,0.00017430228256940265
221,0.00029898789748774375
222,2.2390643919019987e-05
223,0.00701841626748243
224,0.00037569428832386564
225,0.003616505508461178
226,0.001866045522977014
227,0.020274236273112072
228,2.2175375070728454e-06
229,1.6971550242864196e-05
230,0.003666680869456066
231,7.043095720344261e-05
232,8.132456452435758e-07
233,1.1833871215376093e-05
234,0.00026210170210409084
235,5.706437421875701e-06
236,8.691312871051607e-05
237,0.0004949216637618138
238,3.479292458406069e-05
239,0.000439962817587461
240,2.795661439460025e-05
241,0.0001197566510928779
242,2.0988776070288086e-06
243,1.1233230059125432e-07
244,1.3921771375423295e-06
245,5.769911393869065e-05
246,6.976389883163656e-05
247,0.014150859219400215
248,0.0003024954245141514
249,7.341981691250167e-07
250,0.00021298690555859474
251,0.00038128181072032683
252,1.3537861303481137e-05
253,1.5541245614665534e-05
254,0.0001253620000894262
255,0.00012203022121459392
256,9.308528414741516e-09
257,7.786856764025595e-05
258,0.0005128332577720123
259,0.0004681414254470934
260,1.2906277652921848e-05
261,0.0002948450409628596
262,0.0009234102018342247
263,0.0002765151482793741
264,0.0005646940836083441
265,3.560602017064797e-05
266,4.308653081859659e-06
267,3.096989550981973e-08
268,0.00014346290760738057
269,0.0002319757988646811
270,0.00011933030721854302
271,1.123427768737651e-05
272,4.6924727278890176e-07
273,2.6779761471286063e-06
274,0.0011909632103158825
275,0.01667846296012961
276,1.2140144027350735e-06
277,0.0004068514726020404
278,0.000671338409455739
279,1.4052987736983827e-05
280,7.5221731697076225e-06
281,1.9048714992778733e-05
282,6.721241932217666e-06
283,0.0005262837885939641
284,0.00011773603772610085
285,1.544415402635627e-05
286,2.762950704276008e-07
287,0.0017893720038158378
288,1.459794624472698e-07
289,0.00042988029805413036
290,1.1861571515727424e-05
291,2.427241160027695e-05
292,7.866055091770874e-06
293,1.7569373489668765e-05
294,4.06533695620232e-06
295,4.233137988001302e-05
296,2.2969405737247092e-07
297,1.918571238926157e-06
298,4.625459525026461e-05
299,1.277469407827569e-06
300,7.141969640689827e-06
301,1.171979311540414e-05
302,8.971018756406796e-05
303,0.00027543709783402377
304,0.007929495505095344
305,0.009223998000673245
306,8.759632028492074e-07
307,0.0002630673088670788
308,4.951023077460095e-05
309,0.00043085572046954883
310,9.081261144572675e-06
311,0.0006795226839329222
312,0.0004303975056090035
313,0.00018859255508353845
314,8.969022153339056e-06
315,0.0016231362164914266
316,0.000293313907106976
317,0.0020090972916276192
318,1.1634125224746051e-06
319,7.65242611375735e-05
320,0.00011337352325817079
321,0.0022455895178026056
322,2.7071592417056074e-05
323,1.1924305372543034e-05
324,0.00028943327925200793
325,0.0008086937267230496
326,0.0015711125381394906
327,6.333024734473716e-05
328,0.00022922820768216841
329,2.0904585864283284e-05
330,1.1923945726427902e-06
331,0.00011944627416724866
332,1.7480735053456865e-05
333,0.16724155114429634
334,9.62753233754962e-06
335,8.086618161529304e-06
336,4.306331095478575e-05
337,0.000576806899098366
338,0.0016428870952641848
339,2.1976175998243432e-07
340,0.0009341481198965213
341,4.44487227034516e-06
342,1.9901516979312066e-05
343,0.0002194152718314875
344,0.00018759614047777226
345,0.0034778018101281455
346,0.0001965110456934781
347,0.9160222442356769
348,3.813116550971184e-06
349,8.77480700613028e-06
350,0.003899252825815947
351,0.0002674332634835472
352,3.5482459578532492e-06
353,0.0002381525614280855
354,0.003660391945283776
355,0.020537442529007716
356,1.7003354280311395e-06
357,3.4393739802091283e-06
358,9.832712825766201e-05
359,3.940876244456674e-05
360,9.791777117806264e-06
361,0.0010314040601016113
362,1.8399401853013757e-05
363,2.6598944937503836e-05
364,1.0233651352838844e-05
365,4.808466574055387e-09
366,1.9214451143389067e-07
367,3.722550609247794e-06
368,3.20812530028645e-05
369,3.5043353370545996e-05
370,1.5319033963075265e-05
371,0.0005964149529076694
372,6.743326631753114e-07
373,5.133026560928318e-06
374,3.6082626733255094e-05
375,1.2987318964167762e-05
376,0.0013023134777488798
377,0.0002904474607619553
378,0.0009801613245166462
379,2.121811168192589e-05
380,2.630405102921547e-05
381,0.00015518593236393789
382,0.00549570134629567
383,4.5550977594363447e-07
384,1.0607099823900792e-05
385,0.013509428713961774
386,2.459703421380838e-06
387,0.00033521433989575154
388,2.876560943178317e-05
389,8.822155251175942e-06
390,3.583089246369617e-05
391,6.660955653458343e-05
392,0.00020640757197853905
393,1.6633026616802073e-05
394,1.0859261374562187e-05
395,2.0970883818317612e-05
396,7.358890800653701e-06
397,7.870405773056422e-05
398,3.959403418774945e-05
399,3.2626733972465437e-07
400,7.465491500226246e-06
401,5.103514818942858e-06
402,0.00010257631498816832
403,0.00019416843841501766
404,0.12285665962024712
405,0.0007484284583171717
406,0.00017848859792562297
407,1.3859125692451092e-05
408,1.2543644221969258e-05
409,0.00021988827768170552
410,0.0002835152940543312
411,2.698005262146048e-05
412,1.5903330412985156e-07
413,6.432102965927677e-06
414,8.272898686150993e-05
415,3.6504590202026125e-07
416,2.237887133782695e-05
417,0.0011779280312744814
418,2.547403332675787e-06
419,0.00017061825338995657
420,0.0023846111659396887
421,0.0006288269009060336
422,0.0005974979614994263
423,8.877903042661624e-05
424,6.296145610940925e-07
425,2.722127992318342e-07
426,0.9437007197605859
427,0.0012243543714424425
428,8.966653367642573e-08
429,2.3966079382453407e-05
430,2.2560702137366563e-05
431,1.46358631871777e-07
432,0.0019012626311037534
433,2.4692728280275198e-05
434,0.000426029341586395
435,1.9069932980688295e-05
436,4.482863255386449e-06
437,8.065375763124401e-05
438,4.329323575055174e-05
439,6.572364603302454e-07
440,0.00042773390196418527
441,2.046931076845288e-05
442,2.7381285506313535e-05
443,1.1512046166199122e-06
444,2.0848225474001707e-05
445,7.996493338923432e-05
446,0.0020052922002763082
447,5.093252168433479e-06
448,7.906704839298463e-05
449,1.7708941601353394e-05
450,2.4252664045546914e-06
451,0.002286815658588794
452,1.6986113902850472e-05
453,0.0015603012113780481
454,0.0003277508259630741
455,2.4558935311642068e-05
456,0.0007275825166883542
457,1.3383106031196568e-05
458,0.0002764891363517994
459,3.8020641028839106e-05
460,0.00014229688426535203
461,2.6572045267015507e-05
462,3.1368304715191155e-08
463,2.8506160852287913e-06
464,1.5256476328424297e-05
465,0.0008680523223340958
466,0.0003966192706622865
467,0.0054350685511565825
468,1.2468083451415127e-06
469,3.0544941018591237e-06
470,0.00013623330448619123
471,0.005024718450561869
472,1.4810003380024864e-05
473,2.1510704086257646e-05
474,3.446602581538736e-08
475,0.03384943916499877
476,1.2789123175282988e-05
477,8.293496810183911e-05
478,0.0025982246105518718
479,0.12449189970983227
480,0.0015130951168564322
481,0.020105620977678654
482,5.3117812213123763e-05
483,0.00688021843350424
484,0.0009986368536816777
485,6.6382029093167985e-06
486,1.5151562430085672e-06
487,8.857565009658146e-05
488,1.7723222652975683e-05
489,0.009631329872603322
490,2.538498583023213e-06
491,0.000355647180370293
492,0.008893916844439268
493,0.0003150593436438179
494,0.00013298164593676952
495,0.00013085038273673126
496,0.013783663359055228
497,0.00019542547106115722
498,0.0013234808216888545
499,5.628998109775228e-06
500,0.009548464247299868
501,5.8588740138163244e-05
502,0.00011669263991966863
503,0.00017506837489528562
504,0.00029214512205506045
505,0.0002192120285871976
506,2.1423902189069028e-05
507,0.0005801520018110819
508,0.00024553367855264363
509,1.678689041215129e-08
510,2.94441807373693e-05
511,0.0004212897522703305
512,1.4636557129791613e-05
513,0.00010443078171848076
514,9.006815922891391e-05
515,0.0001107517882742084
516,8.959309953163296e-05
517,2.5451295611136624e-05
518,3.7831379344756226e-07
519,1.7406239986849277e-05
520,4.2550861856009717e-07
521,0.002042651153153818
522,0.41954347657200713
523,9.972055979694125e-06
524,0.0006242823317161421
525,1.8567256749986242e-05
526,1.2160035487738342e-05
527,0.0002703386265584398
528,0.00011547327383863866
529,0.0003532518360351179
530,5.388292273944963e-06
531,1.5990389474706712e-05
532,0.00022677232656469461
533,2.2894387856371962e-06
534,0.5200833917007673
535,1.0074326656077704e-06
536,0.005356475741755994
537,0.0011289900568749124
538,0.0013871917614573551
539,0.0003375215409700319
540,3.5318818083652797e-06
541,0.00026433464575841123
542,1.5974285098084565e-05
543,0.0005393218777913924
544,0.0113694040096634
545,0.002269363734817426
546,2.6195483124266923e-05
547,0.0006386711902052985
548,1.7543516217511796e-05
549,0.0007855521821546151
550,0.0026579893945473127
551,0.000716134372982161
552,4.902931658472994e-06
553,5.808671480610756e-06
554,1.404026262933339e-06
555,1.9457720273489852e-05
556,0.00119264615276436
557,3.243925763880309e-05
558,0.018087482637527224
559,0.0002779821410540461
560,6.809475532779246e-05
561,0.0003373298197343792
562,9.831944688208545e-05
563,9.226515656829554e-05
564,0.00017185471811883272
565,0.0030045311683392553
566,1.2463332229446306e-05
567,1.6362840942635077e-06
568,1.3425667826280445e-06
569,0.0005421452270006626
570,1.1633844546711506e-05
571,1.8432566907490027e-06
572,0.16406579376761868
573,5.572542033142887e-06
574,2.7307505666708807e-07
575,2.4933462133881754e-06
576,0.0001874294786228666
577,0.00019424273905956134
578,1.1409314030385738e-05
579,5.897055557271088e-05
580,2.2774201637353664e-05
581,0.012906027700367334
582,0.0001721815646720131
583,2.739605038095666e-05
584,0.036068869286350703
585,0.00010871930950689392
586,7.942782666802141e-06
587,0.0014984291949314916
588,3.0085957793412453e-06
589,0.0004419519088222101
590,8.842852696430059e-06
591,3.7487234783375286e-05
592,4.590789694640598e-06
593,2.0597031734866155e-07
594,5.360241660118215e-07
595,1.6976558933398843e-05
596,0.0011762508122702615
